Date,County,Cases,Deaths,Month,Year
2021-12-01,Morgan,7.0,3.0,12,2021
2021-12-02,Morgan,20.0,3.0,12,2021
2021-12-03,Morgan,13.0,0.0,12,2021
2021-12-04,Morgan,0.0,0.0,12,2021
2021-12-05,Morgan,0.0,0.0,12,2021
2021-12-06,Morgan,12.0,2.0,12,2021
2021-12-07,Morgan,26.0,1.0,12,2021
2021-12-08,Morgan,14.0,1.0,12,2021
2021-12-09,Morgan,16.0,0.0,12,2021
2021-12-10,Morgan,9.0,0.0,12,2021
2021-12-11,Morgan,0.0,0.0,12,2021
2021-12-12,Morgan,0.0,0.0,12,2021
2021-12-13,Morgan,17.0,0.0,12,2021
2021-12-14,Morgan,6.0,1.0,12,2021
2021-12-15,Morgan,8.0,1.0,12,2021
2021-12-16,Morgan,8.0,0.0,12,2021
2021-12-17,Morgan,10.0,0.0,12,2021
2021-12-18,Morgan,0.0,0.0,12,2021
2021-12-19,Morgan,0.0,0.0,12,2021
2021-12-20,Morgan,15.0,1.0,12,2021
2021-12-21,Morgan,3.0,1.0,12,2021
2021-12-22,Morgan,2.0,0.0,12,2021
2021-12-23,Morgan,5.0,0.0,12,2021
2021-12-24,Morgan,6.0,2.0,12,2021
2021-12-25,Morgan,0.0,0.0,12,2021
2021-12-26,Morgan,0.0,0.0,12,2021
2021-12-27,Morgan,18.0,0.0,12,2021
2021-12-28,Morgan,7.0,0.0,12,2021
2021-12-29,Morgan,13.0,0.0,12,2021
2021-12-30,Morgan,21.0,0.0,12,2021
2021-12-31,Morgan,11.0,0.0,12,2021
2022-01-01,Morgan,0.0,0.0,1,2022
2022-01-02,Morgan,0.0,0.0,1,2022
2022-01-03,Morgan,49.0,0.0,1,2022
2022-01-04,Morgan,16.0,0.0,1,2022
2022-01-05,Morgan,15.0,1.0,1,2022
2022-01-06,Morgan,12.0,0.0,1,2022
2022-01-07,Morgan,15.0,1.0,1,2022
2022-01-08,Morgan,0.0,0.0,1,2022
2022-01-09,Morgan,0.0,0.0,1,2022
2022-01-10,Morgan,112.0,0.0,1,2022
2022-01-11,Morgan,34.0,0.0,1,2022
2022-01-12,Morgan,33.0,0.0,1,2022
2022-01-13,Morgan,93.0,1.0,1,2022
2022-01-14,Morgan,43.0,0.0,1,2022
2022-01-15,Morgan,0.0,0.0,1,2022
2022-01-16,Morgan,0.0,0.0,1,2022
2022-01-17,Morgan,138.0,0.0,1,2022
2020-03-01,Otero,0.0,0.0,3,2020
2020-03-02,Otero,0.0,0.0,3,2020
2020-03-03,Otero,0.0,0.0,3,2020
2020-03-04,Otero,0.0,0.0,3,2020
2020-03-05,Otero,1.0,0.0,3,2020
2020-03-06,Otero,0.0,0.0,3,2020
2020-03-07,Otero,0.0,0.0,3,2020
2020-03-08,Otero,0.0,0.0,3,2020
2020-03-09,Otero,0.0,0.0,3,2020
2020-03-10,Otero,0.0,0.0,3,2020
2020-03-11,Otero,8.0,0.0,3,2020
2020-03-12,Otero,-7.0,0.0,3,2020
2020-03-13,Otero,-1.0,0.0,3,2020
2020-03-14,Otero,0.0,0.0,3,2020
2020-03-15,Otero,0.0,0.0,3,2020
2020-03-16,Otero,1.0,0.0,3,2020
2020-03-17,Otero,0.0,0.0,3,2020
2020-03-18,Otero,-1.0,0.0,3,2020
2020-03-19,Otero,0.0,0.0,3,2020
2020-03-20,Otero,0.0,0.0,3,2020
2020-03-21,Otero,0.0,0.0,3,2020
2020-03-22,Otero,0.0,0.0,3,2020
2020-03-23,Otero,2.0,1.0,3,2020
2020-03-24,Otero,-2.0,-1.0,3,2020
2020-03-25,Otero,0.0,0.0,3,2020
2020-03-26,Otero,0.0,0.0,3,2020
2020-03-27,Otero,1.0,0.0,3,2020
2020-03-28,Otero,1.0,0.0,3,2020
2020-03-29,Otero,0.0,0.0,3,2020
2020-03-30,Otero,0.0,0.0,3,2020
2020-03-31,Otero,0.0,0.0,3,2020
2020-04-01,Otero,0.0,0.0,4,2020
2020-04-02,Otero,0.0,0.0,4,2020
2020-04-03,Otero,0.0,0.0,4,2020
2020-04-04,Otero,0.0,0.0,4,2020
2020-04-05,Otero,0.0,0.0,4,2020
2020-04-06,Otero,1.0,0.0,4,2020
2020-04-07,Otero,0.0,0.0,4,2020
2020-04-08,Otero,0.0,0.0,4,2020
2020-04-09,Otero,1.0,0.0,4,2020
2020-04-10,Otero,0.0,0.0,4,2020
2020-04-11,Otero,0.0,0.0,4,2020
2020-04-12,Otero,0.0,0.0,4,2020
2020-04-13,Otero,0.0,0.0,4,2020
2020-04-14,Otero,0.0,0.0,4,2020
2020-04-15,Otero,0.0,0.0,4,2020
2020-04-16,Otero,0.0,0.0,4,2020
2020-04-17,Otero,1.0,0.0,4,2020
2020-04-18,Otero,0.0,0.0,4,2020
2020-04-19,Otero,0.0,0.0,4,2020
2020-04-20,Otero,1.0,0.0,4,2020
2020-04-21,Otero,0.0,0.0,4,2020
2020-04-22,Otero,0.0,0.0,4,2020
2020-04-23,Otero,0.0,0.0,4,2020
2020-04-24,Otero,1.0,1.0,4,2020
2020-04-25,Otero,0.0,0.0,4,2020
2020-04-26,Otero,0.0,0.0,4,2020
2020-04-27,Otero,0.0,0.0,4,2020
2020-04-28,Otero,0.0,0.0,4,2020
2020-04-29,Otero,0.0,0.0,4,2020
2020-04-30,Otero,2.0,0.0,4,2020
2020-05-01,Otero,0.0,0.0,5,2020
2020-05-02,Otero,0.0,0.0,5,2020
2020-05-03,Otero,0.0,0.0,5,2020
2020-05-04,Otero,0.0,0.0,5,2020
2020-05-05,Otero,0.0,0.0,5,2020
2020-05-06,Otero,0.0,0.0,5,2020
2020-05-07,Otero,0.0,0.0,5,2020
2020-05-08,Otero,0.0,0.0,5,2020
2020-05-09,Otero,0.0,0.0,5,2020
2020-05-10,Otero,0.0,0.0,5,2020
2020-05-11,Otero,0.0,0.0,5,2020
2020-05-12,Otero,0.0,0.0,5,2020
2020-05-13,Otero,1.0,0.0,5,2020
2020-05-14,Otero,0.0,0.0,5,2020
2020-05-15,Otero,0.0,0.0,5,2020
2020-05-16,Otero,0.0,0.0,5,2020
2020-05-17,Otero,0.0,0.0,5,2020
2020-05-18,Otero,0.0,0.0,5,2020
2020-05-19,Otero,0.0,0.0,5,2020
2020-05-20,Otero,2.0,0.0,5,2020
2020-05-21,Otero,1.0,0.0,5,2020
2020-05-22,Otero,0.0,0.0,5,2020
2020-05-23,Otero,0.0,0.0,5,2020
2020-05-24,Otero,0.0,0.0,5,2020
2020-05-25,Otero,1.0,0.0,5,2020
2020-05-26,Otero,0.0,0.0,5,2020
2020-05-27,Otero,0.0,0.0,5,2020
2020-05-28,Otero,3.0,0.0,5,2020
2020-05-29,Otero,0.0,0.0,5,2020
2020-05-30,Otero,0.0,0.0,5,2020
2020-05-31,Otero,1.0,0.0,5,2020
2020-06-01,Otero,0.0,0.0,6,2020
2020-06-02,Otero,0.0,0.0,6,2020
2020-06-03,Otero,1.0,0.0,6,2020
2020-06-04,Otero,1.0,0.0,6,2020
2020-06-05,Otero,0.0,0.0,6,2020
2020-06-06,Otero,0.0,0.0,6,2020
2020-06-07,Otero,0.0,0.0,6,2020
2020-06-08,Otero,1.0,0.0,6,2020
2020-06-09,Otero,0.0,0.0,6,2020
2020-06-10,Otero,0.0,0.0,6,2020
2020-06-11,Otero,0.0,0.0,6,2020
2020-06-12,Otero,0.0,0.0,6,2020
2020-06-13,Otero,0.0,0.0,6,2020
2020-06-14,Otero,0.0,0.0,6,2020
2020-06-15,Otero,0.0,0.0,6,2020
2020-06-16,Otero,0.0,0.0,6,2020
2020-06-17,Otero,0.0,0.0,6,2020
2020-06-18,Otero,0.0,0.0,6,2020
2020-06-19,Otero,0.0,0.0,6,2020
2020-06-20,Otero,0.0,0.0,6,2020
2020-06-21,Otero,0.0,0.0,6,2020
2020-06-22,Otero,0.0,0.0,6,2020
2020-06-23,Otero,0.0,0.0,6,2020
2020-06-24,Otero,0.0,0.0,6,2020
2020-06-25,Otero,0.0,0.0,6,2020
2020-06-26,Otero,0.0,0.0,6,2020
2020-06-27,Otero,0.0,0.0,6,2020
2020-06-28,Otero,0.0,0.0,6,2020
2020-06-29,Otero,0.0,0.0,6,2020
2020-06-30,Otero,0.0,0.0,6,2020
2020-07-01,Otero,0.0,0.0,7,2020
2020-07-02,Otero,0.0,0.0,7,2020
2020-07-03,Otero,0.0,0.0,7,2020
2020-07-04,Otero,0.0,0.0,7,2020
2020-07-05,Otero,0.0,0.0,7,2020
2020-07-06,Otero,0.0,0.0,7,2020
2020-07-07,Otero,0.0,0.0,7,2020
2020-07-08,Otero,0.0,0.0,7,2020
2020-07-09,Otero,0.0,0.0,7,2020
2020-07-10,Otero,0.0,0.0,7,2020
2020-07-11,Otero,1.0,0.0,7,2020
2020-07-12,Otero,0.0,0.0,7,2020
2020-07-13,Otero,0.0,0.0,7,2020
2020-07-14,Otero,0.0,0.0,7,2020
2020-07-15,Otero,0.0,0.0,7,2020
2020-07-16,Otero,1.0,0.0,7,2020
2020-07-17,Otero,-1.0,0.0,7,2020
2020-07-18,Otero,1.0,0.0,7,2020
2020-07-19,Otero,0.0,0.0,7,2020
2020-07-20,Otero,0.0,0.0,7,2020
2020-07-21,Otero,2.0,0.0,7,2020
2020-07-22,Otero,4.0,1.0,7,2020
2020-07-23,Otero,3.0,0.0,7,2020
2020-07-24,Otero,2.0,0.0,7,2020
2020-07-25,Otero,1.0,1.0,7,2020
2020-07-26,Otero,2.0,0.0,7,2020
2020-07-27,Otero,0.0,0.0,7,2020
2020-07-28,Otero,2.0,0.0,7,2020
2020-07-29,Otero,4.0,1.0,7,2020
2020-07-30,Otero,5.0,0.0,7,2020
2020-07-31,Otero,3.0,1.0,7,2020
2020-08-01,Otero,2.0,1.0,8,2020
2020-08-02,Otero,2.0,0.0,8,2020
2020-08-03,Otero,5.0,0.0,8,2020
2020-08-04,Otero,2.0,0.0,8,2020
2020-08-05,Otero,2.0,0.0,8,2020
2020-08-06,Otero,5.0,0.0,8,2020
2020-08-07,Otero,1.0,0.0,8,2020
2020-08-08,Otero,0.0,0.0,8,2020
2020-08-09,Otero,0.0,0.0,8,2020
2020-08-10,Otero,0.0,0.0,8,2020
2020-08-11,Otero,5.0,0.0,8,2020
2020-08-12,Otero,2.0,0.0,8,2020
2020-08-13,Otero,0.0,0.0,8,2020
2020-08-14,Otero,0.0,0.0,8,2020
2020-08-15,Otero,0.0,0.0,8,2020
2020-08-16,Otero,0.0,0.0,8,2020
2020-08-17,Otero,0.0,0.0,8,2020
2020-08-18,Otero,0.0,0.0,8,2020
2020-08-19,Otero,1.0,0.0,8,2020
2020-08-20,Otero,0.0,0.0,8,2020
2020-08-21,Otero,1.0,0.0,8,2020
2020-08-22,Otero,0.0,0.0,8,2020
2020-08-23,Otero,0.0,0.0,8,2020
2020-08-24,Otero,1.0,0.0,8,2020
2020-08-25,Otero,0.0,0.0,8,2020
2020-08-26,Otero,0.0,0.0,8,2020
2020-08-27,Otero,0.0,0.0,8,2020
2020-08-28,Otero,1.0,0.0,8,2020
2020-08-29,Otero,0.0,0.0,8,2020
2020-08-30,Otero,0.0,0.0,8,2020
2020-08-31,Otero,0.0,0.0,8,2020
2020-09-01,Otero,0.0,0.0,9,2020
2020-09-02,Otero,0.0,0.0,9,2020
2020-09-03,Otero,0.0,0.0,9,2020
2020-09-04,Otero,0.0,0.0,9,2020
2020-09-05,Otero,0.0,0.0,9,2020
2020-09-06,Otero,0.0,0.0,9,2020
2020-09-07,Otero,0.0,0.0,9,2020
2020-09-08,Otero,0.0,0.0,9,2020
2020-09-09,Otero,0.0,0.0,9,2020
2020-09-10,Otero,1.0,0.0,9,2020
2020-09-11,Otero,0.0,0.0,9,2020
2020-09-12,Otero,0.0,0.0,9,2020
2020-09-13,Otero,1.0,0.0,9,2020
2020-09-14,Otero,0.0,0.0,9,2020
2020-09-15,Otero,0.0,0.0,9,2020
2020-09-16,Otero,2.0,0.0,9,2020
2020-09-17,Otero,0.0,0.0,9,2020
2020-09-18,Otero,1.0,0.0,9,2020
2020-09-19,Otero,4.0,0.0,9,2020
2020-09-20,Otero,0.0,0.0,9,2020
2020-09-21,Otero,0.0,0.0,9,2020
2020-09-22,Otero,0.0,0.0,9,2020
2020-09-23,Otero,1.0,0.0,9,2020
2020-09-24,Otero,1.0,0.0,9,2020
2020-09-25,Otero,2.0,0.0,9,2020
2020-09-26,Otero,1.0,0.0,9,2020
2020-09-27,Otero,0.0,0.0,9,2020
2020-09-28,Otero,1.0,0.0,9,2020
2020-09-29,Otero,1.0,0.0,9,2020
2020-09-30,Otero,0.0,0.0,9,2020
2020-10-01,Otero,2.0,0.0,10,2020
2020-10-02,Otero,3.0,0.0,10,2020
2020-10-03,Otero,3.0,0.0,10,2020
2020-10-04,Otero,1.0,0.0,10,2020
2020-10-05,Otero,0.0,0.0,10,2020
2020-10-06,Otero,0.0,0.0,10,2020
2020-10-07,Otero,0.0,0.0,10,2020
2020-10-08,Otero,0.0,0.0,10,2020
2020-10-09,Otero,2.0,0.0,10,2020
2020-10-10,Otero,1.0,0.0,10,2020
2020-10-11,Otero,0.0,0.0,10,2020
2020-10-12,Otero,0.0,0.0,10,2020
2020-10-13,Otero,3.0,0.0,10,2020
2020-10-14,Otero,0.0,0.0,10,2020
2020-10-15,Otero,1.0,0.0,10,2020
2020-10-16,Otero,0.0,0.0,10,2020
2020-10-17,Otero,1.0,0.0,10,2020
2020-10-18,Otero,0.0,0.0,10,2020
2020-10-19,Otero,4.0,0.0,10,2020
2020-10-20,Otero,0.0,0.0,10,2020
2020-10-21,Otero,0.0,0.0,10,2020
2020-10-22,Otero,3.0,0.0,10,2020
2020-10-23,Otero,1.0,0.0,10,2020
2020-10-24,Otero,2.0,0.0,10,2020
2020-10-25,Otero,7.0,0.0,10,2020
2020-10-26,Otero,6.0,0.0,10,2020
2020-10-27,Otero,1.0,0.0,10,2020
2020-10-28,Otero,9.0,0.0,10,2020
2020-10-29,Otero,10.0,1.0,10,2020
2020-10-30,Otero,10.0,0.0,10,2020
2020-10-31,Otero,8.0,0.0,10,2020
2020-11-01,Otero,6.0,0.0,11,2020
2020-11-02,Otero,3.0,0.0,11,2020
2020-11-03,Otero,4.0,0.0,11,2020
2020-11-04,Otero,9.0,0.0,11,2020
2020-11-05,Otero,1.0,0.0,11,2020
2020-11-06,Otero,12.0,0.0,11,2020
2020-11-07,Otero,7.0,0.0,11,2020
2020-11-08,Otero,7.0,0.0,11,2020
2020-11-09,Otero,2.0,-1.0,11,2020
2020-11-10,Otero,2.0,0.0,11,2020
2020-11-11,Otero,6.0,0.0,11,2020
2020-11-12,Otero,14.0,0.0,11,2020
2020-11-13,Otero,16.0,0.0,11,2020
2020-11-14,Otero,23.0,0.0,11,2020
2020-11-15,Otero,13.0,0.0,11,2020
2020-11-16,Otero,6.0,0.0,11,2020
2020-11-17,Otero,19.0,0.0,11,2020
2020-11-18,Otero,8.0,0.0,11,2020
2020-11-19,Otero,29.0,2.0,11,2020
2020-11-20,Otero,13.0,1.0,11,2020
2020-11-21,Otero,26.0,0.0,11,2020
2020-11-22,Otero,21.0,0.0,11,2020
2020-11-23,Otero,6.0,0.0,11,2020
2020-11-24,Otero,29.0,0.0,11,2020
2020-11-25,Otero,18.0,0.0,11,2020
2020-11-26,Otero,30.0,1.0,11,2020
2020-11-27,Otero,45.0,1.0,11,2020
2020-11-28,Otero,43.0,0.0,11,2020
2020-11-29,Otero,37.0,0.0,11,2020
2020-11-30,Otero,32.0,0.0,11,2020
2020-12-01,Otero,46.0,1.0,12,2020
2020-12-02,Otero,60.0,0.0,12,2020
2020-12-03,Otero,61.0,0.0,12,2020
2020-12-04,Otero,48.0,0.0,12,2020
2020-12-05,Otero,65.0,0.0,12,2020
2020-12-06,Otero,32.0,0.0,12,2020
2020-12-07,Otero,52.0,0.0,12,2020
2020-12-08,Otero,17.0,0.0,12,2020
2020-12-09,Otero,50.0,3.0,12,2020
2020-12-10,Otero,65.0,1.0,12,2020
2020-12-11,Otero,60.0,2.0,12,2020
2020-12-12,Otero,58.0,0.0,12,2020
2020-12-13,Otero,28.0,0.0,12,2020
2020-12-14,Otero,0.0,0.0,12,2020
2020-12-15,Otero,52.0,0.0,12,2020
2020-12-16,Otero,33.0,1.0,12,2020
2020-12-17,Otero,37.0,3.0,12,2020
2020-12-18,Otero,29.0,3.0,12,2020
2020-12-19,Otero,13.0,2.0,12,2020
2020-12-20,Otero,27.0,0.0,12,2020
2020-12-21,Otero,15.0,2.0,12,2020
2020-12-22,Otero,11.0,0.0,12,2020
2020-12-23,Otero,11.0,2.0,12,2020
2020-12-24,Otero,18.0,2.0,12,2020
2020-12-25,Otero,16.0,1.0,12,2020
2020-12-26,Otero,9.0,0.0,12,2020
2020-12-27,Otero,14.0,0.0,12,2020
2020-12-28,Otero,3.0,1.0,12,2020
2020-12-29,Otero,0.0,1.0,12,2020
2020-12-30,Otero,9.0,3.0,12,2020
2020-12-31,Otero,17.0,0.0,12,2020
2021-01-01,Otero,29.0,0.0,1,2021
2021-01-02,Otero,5.0,3.0,1,2021
2021-01-03,Otero,9.0,0.0,1,2021
2021-01-04,Otero,15.0,0.0,1,2021
2021-01-05,Otero,3.0,2.0,1,2021
2021-01-06,Otero,0.0,0.0,1,2021
2021-01-07,Otero,21.0,7.0,1,2021
2021-01-08,Otero,3.0,1.0,1,2021
2021-01-09,Otero,6.0,2.0,1,2021
2021-01-10,Otero,10.0,0.0,1,2021
2021-01-11,Otero,3.0,0.0,1,2021
2021-01-12,Otero,8.0,0.0,1,2021
2021-01-13,Otero,2.0,1.0,1,2021
2021-01-14,Otero,10.0,1.0,1,2021
2021-01-15,Otero,8.0,0.0,1,2021
2021-01-16,Otero,4.0,1.0,1,2021
2021-01-17,Otero,1.0,0.0,1,2021
2021-01-18,Otero,0.0,0.0,1,2021
2021-01-19,Otero,2.0,0.0,1,2021
2021-01-20,Otero,0.0,-1.0,1,2021
2021-01-21,Otero,5.0,1.0,1,2021
2021-01-22,Otero,8.0,0.0,1,2021
2021-01-23,Otero,5.0,0.0,1,2021
2021-01-24,Otero,1.0,0.0,1,2021
2021-01-25,Otero,0.0,0.0,1,2021
2021-01-26,Otero,4.0,0.0,1,2021
2021-01-27,Otero,1.0,1.0,1,2021
2021-01-28,Otero,4.0,1.0,1,2021
2021-01-29,Otero,1.0,0.0,1,2021
2021-01-30,Otero,0.0,0.0,1,2021
2021-01-31,Otero,0.0,0.0,1,2021
2021-02-01,Otero,1.0,0.0,2,2021
2021-02-02,Otero,1.0,0.0,2,2021
2021-02-03,Otero,1.0,1.0,2,2021
2021-02-04,Otero,0.0,0.0,2,2021
2021-02-05,Otero,3.0,0.0,2,2021
2021-02-06,Otero,1.0,0.0,2,2021
2021-02-07,Otero,0.0,1.0,2,2021
2021-02-08,Otero,2.0,0.0,2,2021
2021-02-09,Otero,1.0,0.0,2,2021
2021-02-10,Otero,1.0,0.0,2,2021
2021-02-11,Otero,-1.0,-1.0,2,2021
2021-02-12,Otero,14.0,0.0,2,2021
2021-02-13,Otero,2.0,1.0,2,2021
2021-02-14,Otero,-1.0,0.0,2,2021
2021-02-15,Otero,1.0,0.0,2,2021
2021-02-16,Otero,1.0,0.0,2,2021
2021-02-17,Otero,3.0,0.0,2,2021
2021-02-18,Otero,7.0,0.0,2,2021
2021-02-19,Otero,7.0,0.0,2,2021
2021-02-20,Otero,5.0,0.0,2,2021
2021-02-21,Otero,3.0,0.0,2,2021
2021-02-22,Otero,1.0,0.0,2,2021
2021-02-23,Otero,2.0,0.0,2,2021
2021-02-24,Otero,2.0,0.0,2,2021
2021-02-25,Otero,6.0,0.0,2,2021
2021-02-26,Otero,0.0,0.0,2,2021
2021-02-27,Otero,7.0,0.0,2,2021
2021-02-28,Otero,3.0,0.0,2,2021
2021-03-01,Otero,5.0,1.0,3,2021
2021-03-02,Otero,0.0,0.0,3,2021
2021-03-03,Otero,-2.0,0.0,3,2021
2021-03-04,Otero,1.0,1.0,3,2021
2021-03-05,Otero,0.0,0.0,3,2021
2021-03-06,Otero,2.0,0.0,3,2021
2021-03-07,Otero,0.0,0.0,3,2021
2021-03-08,Otero,2.0,0.0,3,2021
2021-03-09,Otero,0.0,0.0,3,2021
2021-03-10,Otero,2.0,0.0,3,2021
2021-03-11,Otero,0.0,0.0,3,2021
2021-03-12,Otero,2.0,0.0,3,2021
2021-03-13,Otero,1.0,0.0,3,2021
2021-03-14,Otero,0.0,0.0,3,2021
2021-03-15,Otero,1.0,0.0,3,2021
2021-03-16,Otero,2.0,0.0,3,2021
2021-03-17,Otero,-1.0,0.0,3,2021
2021-03-18,Otero,-1.0,0.0,3,2021
2021-03-19,Otero,1.0,0.0,3,2021
2021-03-20,Otero,0.0,0.0,3,2021
2021-03-21,Otero,0.0,0.0,3,2021
2021-03-22,Otero,0.0,0.0,3,2021
2021-03-23,Otero,0.0,0.0,3,2021
2021-03-24,Otero,1.0,0.0,3,2021
2021-03-25,Otero,1.0,0.0,3,2021
2021-03-26,Otero,3.0,0.0,3,2021
2021-03-27,Otero,1.0,0.0,3,2021
2021-03-28,Otero,1.0,0.0,3,2021
2021-03-29,Otero,0.0,0.0,3,2021
2021-03-30,Otero,2.0,0.0,3,2021
2021-03-31,Otero,1.0,0.0,3,2021
2021-04-01,Otero,1.0,0.0,4,2021
2021-04-02,Otero,0.0,0.0,4,2021
2021-04-03,Otero,1.0,0.0,4,2021
2021-04-04,Otero,4.0,0.0,4,2021
2021-04-05,Otero,0.0,0.0,4,2021
2021-04-06,Otero,0.0,0.0,4,2021
2021-04-07,Otero,0.0,0.0,4,2021
2021-04-08,Otero,4.0,0.0,4,2021
2021-04-09,Otero,2.0,0.0,4,2021
2021-04-10,Otero,3.0,0.0,4,2021
2021-04-11,Otero,2.0,0.0,4,2021
2021-04-12,Otero,2.0,0.0,4,2021
2021-04-13,Otero,2.0,0.0,4,2021
2021-04-14,Otero,1.0,0.0,4,2021
2021-04-15,Otero,1.0,0.0,4,2021
2021-04-16,Otero,5.0,0.0,4,2021
2021-04-17,Otero,3.0,0.0,4,2021
2021-04-18,Otero,3.0,0.0,4,2021
2021-04-19,Otero,2.0,0.0,4,2021
2021-04-20,Otero,3.0,0.0,4,2021
2021-04-21,Otero,4.0,0.0,4,2021
2021-04-22,Otero,6.0,0.0,4,2021
2021-04-23,Otero,0.0,0.0,4,2021
2021-04-24,Otero,2.0,0.0,4,2021
2021-04-25,Otero,2.0,0.0,4,2021
2021-04-26,Otero,0.0,0.0,4,2021
2021-04-27,Otero,1.0,0.0,4,2021
2021-04-28,Otero,6.0,0.0,4,2021
2021-04-29,Otero,6.0,1.0,4,2021
2021-04-30,Otero,13.0,0.0,4,2021
2021-05-01,Otero,1.0,1.0,5,2021
2021-05-02,Otero,3.0,0.0,5,2021
2021-05-03,Otero,2.0,0.0,5,2021
2021-05-04,Otero,8.0,0.0,5,2021
2021-05-05,Otero,9.0,0.0,5,2021
2021-05-06,Otero,6.0,0.0,5,2021
2021-05-07,Otero,6.0,0.0,5,2021
2021-05-08,Otero,2.0,0.0,5,2021
2021-05-09,Otero,1.0,0.0,5,2021
2021-05-10,Otero,1.0,0.0,5,2021
2021-05-11,Otero,2.0,1.0,5,2021
2021-05-12,Otero,5.0,0.0,5,2021
2021-05-13,Otero,5.0,0.0,5,2021
2021-05-14,Otero,1.0,0.0,5,2021
2021-05-15,Otero,3.0,0.0,5,2021
2021-05-16,Otero,4.0,0.0,5,2021
2021-05-17,Otero,1.0,0.0,5,2021
2021-05-18,Otero,3.0,0.0,5,2021
2021-05-19,Otero,3.0,0.0,5,2021
2021-05-20,Otero,1.0,0.0,5,2021
2021-05-21,Otero,6.0,0.0,5,2021
2021-05-22,Otero,3.0,0.0,5,2021
2021-05-23,Otero,1.0,0.0,5,2021
2021-05-24,Otero,0.0,0.0,5,2021
2021-05-25,Otero,4.0,0.0,5,2021
2021-05-26,Otero,0.0,0.0,5,2021
2021-05-27,Otero,3.0,0.0,5,2021
2021-05-28,Otero,5.0,0.0,5,2021
2021-05-29,Otero,0.0,1.0,5,2021
2021-05-30,Otero,0.0,0.0,5,2021
2021-05-31,Otero,0.0,0.0,5,2021
2021-06-01,Otero,1.0,0.0,6,2021
2021-06-02,Otero,3.0,0.0,6,2021
2021-06-03,Otero,4.0,0.0,6,2021
2021-06-04,Otero,2.0,0.0,6,2021
2021-06-05,Otero,1.0,0.0,6,2021
2021-06-06,Otero,0.0,0.0,6,2021
2021-06-07,Otero,1.0,0.0,6,2021
2021-06-08,Otero,-1.0,0.0,6,2021
2021-06-09,Otero,2.0,0.0,6,2021
2021-06-10,Otero,2.0,0.0,6,2021
2021-06-11,Otero,2.0,0.0,6,2021
2021-06-12,Otero,0.0,0.0,6,2021
2021-06-13,Otero,1.0,0.0,6,2021
2021-06-14,Otero,0.0,0.0,6,2021
2021-06-15,Otero,1.0,0.0,6,2021
2021-06-16,Otero,0.0,0.0,6,2021
2021-06-17,Otero,3.0,0.0,6,2021
2021-06-18,Otero,0.0,0.0,6,2021
2021-06-19,Otero,2.0,0.0,6,2021
2021-06-20,Otero,1.0,0.0,6,2021
2021-06-21,Otero,1.0,0.0,6,2021
2021-06-22,Otero,3.0,1.0,6,2021
2021-06-23,Otero,1.0,0.0,6,2021
2021-06-24,Otero,0.0,0.0,6,2021
2021-06-25,Otero,1.0,0.0,6,2021
2021-06-26,Otero,1.0,0.0,6,2021
2021-06-27,Otero,0.0,0.0,6,2021
2021-06-28,Otero,0.0,0.0,6,2021
2021-06-29,Otero,0.0,0.0,6,2021
2021-06-30,Otero,0.0,0.0,6,2021
2021-07-01,Otero,2.0,0.0,7,2021
2021-07-02,Otero,0.0,-1.0,7,2021
2021-07-03,Otero,0.0,0.0,7,2021
2021-07-04,Otero,1.0,0.0,7,2021
2021-07-05,Otero,0.0,0.0,7,2021
2021-07-06,Otero,0.0,0.0,7,2021
2021-07-07,Otero,2.0,0.0,7,2021
2021-07-08,Otero,0.0,0.0,7,2021
2021-07-09,Otero,0.0,0.0,7,2021
2021-07-10,Otero,0.0,0.0,7,2021
2021-07-11,Otero,0.0,0.0,7,2021
2021-07-12,Otero,0.0,0.0,7,2021
2021-07-13,Otero,0.0,0.0,7,2021
2021-07-14,Otero,0.0,0.0,7,2021
2021-07-15,Otero,0.0,0.0,7,2021
2021-07-16,Otero,2.0,0.0,7,2021
2021-07-17,Otero,0.0,0.0,7,2021
2021-07-18,Otero,0.0,0.0,7,2021
2021-07-19,Otero,0.0,0.0,7,2021
2021-07-20,Otero,0.0,0.0,7,2021
2021-07-21,Otero,2.0,0.0,7,2021
2021-07-22,Otero,1.0,0.0,7,2021
2021-07-23,Otero,0.0,0.0,7,2021
2021-07-24,Otero,0.0,0.0,7,2021
2021-07-25,Otero,0.0,0.0,7,2021
2021-07-26,Otero,3.0,0.0,7,2021
2021-07-27,Otero,0.0,0.0,7,2021
2021-07-28,Otero,3.0,0.0,7,2021
2021-07-29,Otero,0.0,0.0,7,2021
2021-07-30,Otero,2.0,0.0,7,2021
2021-07-31,Otero,0.0,0.0,7,2021
2021-08-01,Otero,0.0,0.0,8,2021
2021-08-02,Otero,2.0,0.0,8,2021
2021-08-03,Otero,0.0,0.0,8,2021
2021-08-04,Otero,1.0,0.0,8,2021
2021-08-05,Otero,1.0,0.0,8,2021
2021-08-06,Otero,2.0,0.0,8,2021
2021-08-07,Otero,0.0,0.0,8,2021
2021-08-08,Otero,0.0,0.0,8,2021
2021-08-09,Otero,1.0,0.0,8,2021
2021-08-10,Otero,0.0,0.0,8,2021
2021-08-11,Otero,2.0,0.0,8,2021
2021-08-12,Otero,2.0,0.0,8,2021
2021-08-13,Otero,2.0,1.0,8,2021
